GDLCODE,X1est,X2est,X3est,X4est,X5est,X6est,X7est,X8est
USAr116,438062.363893075,643822.796438091,1339119.2542219,241334.996360289,41932.9485143201,193018.482643648,78384.892417488,139796.26551119
USAr117,408183.444056792,599909.574693615,1247781.94669213,224874.26016315,39072.8278775602,179853.27091768,73038.4940277612,130261.181571314
USAr118,613466.891786961,902857.777725225,1899524.62007883,342317.011459759,61807.2999579221,282791.507976354,116025.724884011,202257.166130937
USAr119,647035.292267857,951035.793167447,1998850.15869569,360705.795758804,63936.2098204487,296669.533412648,121434.546979747,210736.669897354
USAr120,187125.106963218,275018.854799957,572025.479330932,103089.972410663,17912.3068375272,82450.8270685101,33483.3178718429,59716.1347173501
USAr121,842606.855657067,1238384.18184552,2575777.23436923,464204.504207961,80657.442429145,371268.363021847,150772.248827654,268896.16964158
USAr122,952221.856957655,1399485.98488956,2910860.93680983,524593.019908816,91150.1954816684,419566.785734978,170386.259965088,303876.960252404
USAr123,1394030.17633885,2048814.23383048,4261431.25721102,767991.718217969,133441.720700054,614235.806530183,249441.436666592,444868.650504848
USAr124,772094.562116077,1134751.8551435,2360227.17181436,425358.245072986,73907.7450837628,340199.325759546,138155.098853387,246393.996156379
USAr125,377247.417052561,574985.589566965,1310749.54217924,233987.612446343,44519.4433709544,217322.7748522,91504.6656297751,136134.954901961
USAr126,853761.341182098,1254777.99390399,2609875.54449284,470349.674269275,81725.1910096622,376183.238272891,152768.181872624,272455.834996622
USAr127,145052.884772723,213185.065879298,443414.287302242,79911.7666890437,13884.9982339794,63913.0179390366,25955.1052656315,46289.8739180457
USAr128,265922.344360326,390827.611529821,812901.908066355,146500.52891552,25455.0696292882,117170.365774678,47582.9381206054,84862.2336034053
USAr129,406202.127335082,596997.622018512,1241725.23059542,223782.723653204,38883.1689181745,178980.265659108,72683.9662004994,129628.895619998
USAr130,187095.719751889,274975.664245057,571935.645134337,103073.782563911,17909.493785046,82437.8785127624,33478.0594575432,59706.756549454
USAr131,1258089.99864279,1849022.16638428,3845873.73759819,693100.275826212,120429.024467269,554338.018014378,225116.917871546,401486.861195335
USAr132,292958.86000036,430563.33534461,895550.228590595,161395.342853874,28043.1048310909,129083.160972223,52420.7295961249,93490.2378111217
USAr133,2776112.97488145,4080069.33723368,8486340.40030515,1529401.45036585,265739.794240926,1223207.37462338,496745.06374163,885924.604607923
USAr134,1411621.30479693,2074668.0173323,4315205.83536096,777682.929498201,135125.608531427,621986.787218856,252589.113402469,450482.403858852
USAr135,104363.548818691,153383.712879414,319030.460457792,57495.413325335,9990.0646120197,45984.5343874531,18674.3400500325,33304.9254692623
USAr136,1631148.9759454,2397309.10861045,4986283.18758279,898623.95087873,156139.608569979,718714.790982523,291870.399137014,520538.978293114
USAr137,546604.380458487,803347.627594848,1670922.93391508,301132.388996251,52322.991502329,240844.128184956,97806.9085332885,174434.640814761
USAr138,565401.79066773,830974.290381297,1728385.0124123,311488.158627119,54122.3490812401,249126.619207407,101170.431854225,180433.347768677
USAr139,1796395.79620449,2640173.31857412,5491428.61194961,989660.853504566,171957.644943838,791525.635138684,321438.915622266,573273.224062419
USAr140,148357.750873571,218042.246751886,453516.980875233,81732.4660098696,14201.3522316659,65369.2038447537,26546.463015398,47344.5363976234
USAr141,680518.2130424,1000555.2443527,2102944.52216853,380321.137802544,66721.6035081032,310397.605177738,127275.111088548,219993.56285943
USAr142,120635.064940304,177298.054478186,368771.096334817,66459.6307693708,11547.6342733661,53154.0691637208,21585.8913399611,38497.5587002738
USAr143,927601.560645266,1363301.39263172,2835598.79252616,511029.336719657,88793.4497240559,408718.622030108,165980.815816491,296020.029906544
USAr144,3845620.1765139,5651930.27330294,11755732.6245241,2118608.69090449,368116.976391856,1694452.28003128,688117.831296139,1227230.14703529
USAr145,420729.252338285,618348.221875226,1286133.41172149,231785.930385269,40273.7590145405,185381.189035345,75283.3840559657,134264.851573881
USAr146,87867.199439111,129138.932537651,268602.528502516,48407.3319341411,8410.97308025547,38715.9338664933,15722.5581167293,28040.5425231026
USAr147,1175865.42499618,1728176.23369418,3594520.23449919,647801.549395166,112558.184382553,518108.330761075,210404.025620121,375247.016651531
USAr148,1007778.45027951,1481137.83225479,3080692.70038591,555199.963924649,96468.2779270364,444046.061353486,180327.304778694,321606.409095935
USAr149,245659.392758985,366535.914678532,791411.739709538,143074.079882941,26709.4602708021,125156.64308999,51869.5722877661,85144.1973214464
USAr150,810386.098477794,1191029.14817827,2477281.12997687,446453.615390488,77573.152466676,357071.293898851,145006.812685955,258613.748925098
USAr151,81638.9385500246,119985.221392687,249563.266597495,44976.0914467354,7814.78092881203,35971.645460531,14608.1013635848,26052.9542601305
UZBr101,95508.7042579016,167271.71152742,1650272.68359927,248621.399096141,72266.2688138446,757535.370992501,325584.547872225,124253.313840702
UZBr102,184789.622137655,321663.784659852,3221041.42488236,484604.329942303,141221.071792636,1489693.66635236,638915.256581316,243891.843651522
UZBr103,155410.423649012,248516.109211634,2679891.96890965,413406.187353577,129584.57299644,1377077.13434086,572096.812121929,225893.791416899
UZBr104,139923.78481761,254117.539597014,2191205.37982462,334984.237785425,93697.1947977994,943814.820280912,418210.519198099,154875.523698521
UZBr105,238546.203277577,415282.571742629,4188177.11465459,627546.244345056,183941.076603515,1951311.01320428,831841.347276152,316404.428896199
UZBr106,110421.712124802,188184.650556434,972228.907315587,162106.510177056,39705.9874482196,340497.291800291,160731.892699751,71506.0478778592
VCTt,3556.08024945084,6663.95215192649,53013.3976974788,8231.94319222393,2274.81650832284,21919.6650059379,9855.88496169031,3632.26023296898
VENr101,185561.636321837,299431.462928292,1118349.3307319,195958.903717274,41912.0656316148,323762.472144055,146799.362938195,92063.765586831
VENr102,3249.97230015306,6198.25849138592,43332.8105353392,6909.45819214896,1792.35543033469,16624.5204799884,7770.00698612032,2863.61758452945
VENr103,85332.0814101943,147388.877016666,773656.105238492,127365.691720951,31616.1897654263,273375.900991193,126621.756136279,55452.3977207978
VENr104,13463.4155591026,23493.7435198349,231679.397323044,34987.023294961,10218.6768385774,106880.304808853,45970.7918452093,17623.646810417
VENr105,115237.252860348,193720.981899946,902680.836084653,150924.113164403,35505.2548980447,298016.435500759,137176.927744812,70617.197847036
VENr106,24203.6971462421,43189.8417783867,390750.161138786,59604.1069136975,17114.0259557971,174517.019743381,77894.8944763385,28545.2528473714
VENr107,74470.5803665186,133692.758234973,751228.819081934,123288.112305934,31822.0249050885,275652.887138262,127474.135377563,53845.6825897269
VENr108,142763.720366691,243294.0588284,1197667.10317226,198278.549005648,47381.2269856956,403099.764252208,188805.035896674,88738.5414924187
VENr109,11960.1211006908,22714.780910079,162681.54112258,25882.7460443947,6780.65480189204,62287.2618111677,29665.3618472868,10732.5323619087
VENr110,4684.95678185471,9001.61416274233,59889.6415273352,9530.60931498005,2487.98612482376,22511.6920018693,10407.258609997,3919.24147639762
VENr111,40864.0671829111,77070.2059258639,489129.642925168,78179.3735496895,20238.5181336181,179406.790418709,82558.0286695549,32172.373194485
VENr112,26305.7075728677,49446.124154416,396450.134156018,61242.110512565,16898.6269132428,163664.640808422,72973.763456876,27032.8924255921
VENr113,72466.9736859187,138127.245757258,985761.003165837,156618.656551661,40710.9856314107,374796.209904114,179127.251124646,64865.6741791545
VENr114,37504.7088677225,71528.7591597531,461660.25634708,73525.2388447875,19064.4281547211,171038.861715217,78505.5128673321,30237.2340433867
VENr115,191188.777117736,320611.508413753,1435268.56376014,242932.31819688,56992.7857037222,463688.450583438,212438.747363248,116647.848861084
VENr116,39915.2955752438,74523.3396881459,457668.653138438,73681.2855992794,19252.1595300495,166411.82074686,77016.1405267872,30686.3051951965
VENr117,27147.150507547,46500.1292201921,229895.968722892,37997.5509841767,9200.38613692157,78117.11583406,36430.6536616957,16923.0449325148
VENr118,28076.9995343057,50101.4849166039,453281.662963914,69142.5145483785,19852.7727349957,202444.86833798,90360.3653079303,33113.3316558921
VENr119,35181.3308293407,66999.7927849403,504800.047944977,78533.4497824872,21551.6407165334,203051.239437338,91966.9402926513,33332.5582117319
VENr120,57978.0688311356,106539.956032224,622144.908551046,102016.305669008,26371.9209492425,228857.11775643,106161.409122336,43148.3130885776
VENr121,26807.0690970962,49996.6574583351,379458.331335003,59693.6537845526,16397.8093763878,154422.7584081,70797.9202302136,26057.800310311
VENr122,22130.4390903755,41125.7319631652,319711.667333759,49979.5059951455,13750.2076637828,132051.287879455,59780.0852406342,22068.0748336826
VENr123,148802.107018118,285906.405618947,1902195.74326558,302708.181370693,79022.6238669919,715009.200382618,330552.037416431,124481.70106062
VENr124,21914.1636031812,37536.5893012259,185580.356542567,30673.0000467629,7426.88507808174,63058.966579949,29408.1437494256,13660.8950988067
VNMr101,723248.09223283,1340064.33623845,10645828.6596419,1653029.1713273,455518.888014658,4374923.0526129,1959320.27916621,728198.520765734
VNMr102,307185.340823671,451145.816004203,5613394.43297054,910517.718343732,292521.044035008,3215276.38979386,1301562.20692154,519894.051107449
VNMr103,553013.147809281,950974.485695411,9461414.78233907,1444523.3362511,419964.877394353,4344880.57068943,1870887.22712857,724215.572692784
VNMr104,139261.084575119,201415.852364813,2587861.94627144,422165.665360085,137870.879686094,1511226.42969932,606779.430944443,246902.711098685
VNMr105,472354.830722622,854325.604093021,7462343.10542746,1140803.60984516,314731.576970608,3165355.1388524,1406310.49899855,522758.635090166
VNMr106,430447.282205336,654372.814294443,7805161.60380073,1229413.77160065,393843.463741774,4272703.48620071,1745344.16616354,691821.411992803
VUTr101,715.401981864185,869.385894973583,14327.5858736823,2863.03467361471,1113.49340782485,11763.4596448131,4525.77141511392,1966.86710811336
VUTr102,835.750459045328,1096.42680584446,16434.1184531646,2880.85245568455,1038.83118418525,11469.2192273565,4555.27591972449,1903.52549499487
VUTr103,977.37664700309,1195.70958881633,18838.1387045981,3574.9944912173,1315.50947802972,14190.5982139161,5696.31082548943,2415.36205092992
VUTr104,575.971517597277,678.022268788246,11593.1044045895,2351.06949223471,924.806382906691,9663.24657628252,3685.09872525726,1616.68063234384
VUTr105,796.768142847214,923.421574175485,14817.220719855,2960.24209592943,1096.28365468497,11518.5450786737,4720.70672505325,2000.81200878092
VUTr106,215.694725224339,255.543258138141,4338.41825167047,879.079397623576,346.243122879234,3601.34243106231,1380.91783870406,603.760974697877
VUTr107,1378.14194107538,2392.78088636895,22552.7863318843,3418.8492474935,1009.68708890252,10452.1360886761,4565.858858262,1701.75955733722
VUTr108,428.33274807263,737.283430663083,7431.55380486578,1123.72875398661,329.649570971008,3486.85570832632,1490.37114758907,567.224835525493
WSMt,5632.17085769144,9812.07168080553,91735.0500880284,13978.8436381047,4101.50264556597,42616.0545752294,18699.5691818708,6937.73733270385
KSVr101,5764.99085862137,10910.8237506052,88559.2050850788,13583.7804661542,3764.01543324283,36986.0775407731,16298.1346374289,6024.97222809561
KSVr102,6568.44437484994,12509.0325368627,94247.4590126329,14662.3957735883,4023.74639890658,37910.1853184069,17170.4627823127,6223.27380243994
KSVr103,9416.15216383013,18015.6093370177,124500.718779485,19919.8515501945,5151.70630739272,47254.045799542,22051.1437253612,8176.77233717664
KSVr104,5906.60687173411,11237.3241268134,94472.485665064,14343.3655953629,4005.58509390595,39637.6655089964,17315.7276181319,6396.2395199913
KSVr105,9260.07453444064,16516.3214409861,149996.40566103,22805.6305038676,6537.81083012528,66607.3184979544,29709.8372579401,10926.6012736561
KSVr106,17888.9177814247,34371.5306576758,228681.05793227,36391.4320624881,9500.06185770572,85958.0623885218,39738.8070526781,14965.130267236
KSVr107,7163.50240756184,13654.1490171857,97444.407573366,15482.0612233588,4024.36073636527,37049.3400708256,17707.0799210244,6412.09905031243
YEMr101,47406.2896785049,55970.9563045472,1051953.93470323,217004.018171956,90608.0970460678,947966.513904201,344666.965598441,152831.224593055
YEMr102,52770.7667307086,61517.3566784411,1058146.00874705,214599.487614648,85356.8757001051,887159.992791516,337491.311580842,148301.20015669
YEMr103,69967.3828501203,85027.2396500841,1401259.30813009,280009.069306715,108901.319176325,1150483.9313778,442627.207249646,192362.542259216
YEMr104,56786.8978895886,68110.902668847,1292337.81748205,264323.047979934,110859.133235607,1163167.96038804,417907.161549319,185968.078806619
YEMr105,57845.5389751964,67262.6158487361,1251223.69009478,259208.636647627,107552.934319172,1117276.1198193,413943.840704441,183131.623590744
YEMr106,47377.5130586146,54994.0228541244,950236.275181247,193547.482039186,76923.2765703142,795796.240069628,303613.884575794,133762.305651093
YEMr107,54636.9795243126,66923.0303628651,1263702.87167628,256084.459704911,108152.541271736,1133714.05200651,404406.424318521,179893.641134861
YEMr108,63373.2291770903,76010.6292948731,1442227.41028659,294980.104900052,123716.940315589,1298076.00810388,466377.409364845,207537.268557081
ZAFr101,196225.285075791,389556.293116257,2970989.07659753,453977.562856355,125757.926300791,1200408.87400889,516382.781749551,189992.200294839
ZAFr102,157355.074597129,286771.43400494,3314655.66796165,492845.573230378,159375.11249891,1745222.23539474,650148.92418782,260203.978124427
ZAFr103,28414.9970021563,57067.0919122915,575672.726556063,82463.6446440108,24866.0034432617,264677.279915811,101209.612834597,38899.6436918077
ZAFr104,72660.7859320164,145638.924338722,1443371.67176186,207055.28301038,62110.3933410377,662801.80145409,257338.220433992,97713.9197279021
ZAFr105,251639.351423157,508234.578549813,5079957.34752581,725049.994361336,217600.348747199,2331392.69931818,898240.494495529,340894.185578972
ZAFr106,88120.9629372527,162655.743571328,1809161.52237353,267766.969929016,86382.2132936887,932873.530825946,347447.149050551,140005.908018686
ZAFr107,400282.543250044,812282.759125441,6740286.32052077,1001222.48175102,282947.315923589,2822307.39768862,1151216.69618105,429093.485559458
